9508120	['2683', '7267']
9508121	['2683', '9171', '7267']
9508122	['2683', '7267']
9508123	['2683', '9171', '7267']
9508124	['6270', '1349', '6666', '6486']
9508125	['3721']
9508126	['5989']
9508127	['997']
9508128	['4584', '8629']
9508129	['3202', '2025']
9508130	['1908']
9508131	['438', '3962']
9508132	['2858']
9508133	['4659']
9508134	['2204', '2484']
9508135	['1751', '1671']
9508136	['1312']
9508137	['3737', '6240']
9508138	['2510', '1289', '1508']
9508139	['3524', '4159']
9508140	['4351', '4646']
9508141	['4494', '734']
9508142	['2579', '1244']
9508143	['1561']
9508144	['4274', '349']
9508145	['2017']
9508146	['3643']
9508147	['6076', '6266']
9508148	['3464']
9508149	['3129']
9508150	['5872', '2105']
9508151	['5627']
9508152	['4547']
9508153	['1660', '745']
9508154	['3213']
9508155	['5383', '4517', '2408', '1639', '2645']
9508156	['411', '842']
9508157	['1055', '1840']
9508158	['2534']
9508159	['5754']
9508160	['5711']
9508161	['368', '1808', '714']
9508162	['926', '8406']
9508163	['7893']
9508164	['1359']
9508165	['2631', '1239']
9508166	['8919', '1359']
9508167	['3048']
9508168	['1359', '6174']
9508169	['4451', '5279', '7759', '4320']
9508170	['5289']
9508171	['8552']
9508172	['2673', '6997']
9508173	['3131', '4363']
9508174	['473']
9508175	['2302']
9508176	['2847', '7912']
9508177	['2302', '5100', '1265', '4819']
9508178	['6618']
9508179	['1893']
9509001	['1868']
9509002	['2496']
9509003	['417', '2459', '2363']
9509004	['1732', '3862']
9509005	['522', '84']
9509006	['4881', '1663', '3269']
9509007	['6604', '584', '1522']
9509008	['2770', '5522']
9509009	['5526', '639']
9509010	['1113']
9509011	['3159', '285']
9509012	['2301', '1856', '3073', '1823']
9509013	['1727', '2280', '2814']
9509014	['5874', '4631', '1788']
9509015	['807', '6504']
9509016	['5084', '8814']
9509017	['7120', '4915']
9509018	['5141']
9509019	['2214', '1202', '3521']
9509020	['2114', '1865', '5948']
9509021	['9152', '745', '3524', '4159']
9509022	['934', '1245', '856']
9509023	['1521']
9509024	['2919']
9509025	['3587']
9509026	['2780']
9509027	['5948']
9509028	['578']
9509029	['1376', '2547']
9509030	['2547']
9509031	['5298', '6675']
9509032	['5466', '3714', '683', '8497', '900', '1339']
9509033	['740']
9509034	['1548', '2496']
9509035	['6189', '3618', '1272']
9509036	['2114', '5948']
9509037	['4201']
9509038	['1401', '4990']
9509039	['4338', '3828', '4153']
9509040	['2040']
9509041	['3793', '1755', '4055']
9509042	['4367']
9509043	['7120', '4915']
9509044	['7121']
9509045	['783', '1821']
9509046	['6938']
9509047	['217', '3609', '1186', '4874']
9509048	['217', '3609', '1186', '4874']
9509049	['972', '479']
9509050	['1930']
9509051	['7247']
9509052	['3431', '3153', '2105']
9509053	['434', '7315']
9509054	['4881', '1663', '3269']
9509055	['455', '6633']
9509056	['1687', '3500']
9509057	['6772', '6419', '6763']
9509058	['1197']
9509059	['1197', '4959']
9509060	['1482', '8101']
9509061	['2444', '6445', '1604']
9509062	['699', '1879', '3867', '1842']
9509063	['922']
9509064	['1095', '9019']
9509065	['1368']
9509066	['4670', '980']
9509067	['2450']
9509068	['269', '1288', '711']
9509069	['2054']
9509070	['2390', '1877', '2350', '2858']
9509071	['8677']
9509072	['957', '1759', '82']
9509073	['3639', '2349']
9509074	['7060', '2935', '6838']
9509075	['2737']
9509076	['3150', '806']
9509077	['2737']
9509078	['2737']
9509079	['2737']
9509080	['4187']
9509081	['6842', '22']
9509082	['3915', '4167', '589']
9509083	['3993', '2217']
9509084	['5869']
9509086	['6796', '1474', '6970']
9509087	['3807']
9509088	['7189', '5229', '9032']
9509089	['6382']
9509090	['3414', '1006']
9509091	['8152', '3714', '759']
9509092	['5592', '2816', '643']
9509093	['1992', '3861']
9509094	['6394']
9509095	['2551']
9509096	['2805', '6601', '4249', '2599']
9509097	['1202']
9509098	['5936', '166', '4228']
9509099	['963']
9509100	['5679', '7758']
9509101	['8254']
9509102	['5913', '3553']
9509103	['3524', '4159']
9509104	['5502']
9509105	['5795', '3844', '6615']
9509106	['192']
9509107	['233', '1981', '4176']
9509108	['5912', '1925']
9509109	['3747', '710']
9509110	['179', '2008', '831']
9509111	['7768']
9509112	['593', '1938', '5005', '773']
9509113	['5467']
9509114	['833', '3156']
9509115	['5553']
9509116	['203']
9509118	['414']
9509119	['3812', '6605', '2975']
9509120	['2506', '5153']
9509121	['3812', '6605', '2975']
9509122	['3021']
9509123	['2551', '1930', '677']
9509124	['1098']
9509125	['4351', '6521']
9509126	['3812', '6605']
9509127	['6727']
9509128	['3220']
9509129	['3022']
9509130	['2732', '2280', '2814', '7553']
9509131	['4028']
9509132	['3188']
9509133	['1391']
9509134	['2975']
9509135	['9041']
9509136	['4712', '7240', '5923']
9509137	['3718']
9509138	['2311']
9509139	['5574', '5405']
9509140	['982', '502']
9509141	['3458', '1386']
9509142	['4881', '1663', '3269']
9509143	['124', '5468', '73']
9509144	['5343']
9509145	['3814']
9509146	['4367']
9509147	['4881', '1663', '3269']
9509148	['1561']
9509149	['2888', '2210']
9509150	['945']
9509151	['3459', '4012', '2221', '5494']
9509152	['6787', '303']
9509153	['5332', '8387']
9509154	['1650']
9509155	['8473']
9509156	['8310']
9509157	['434']
9509158	['3007', '388', '3940', '3210']
9509159	['312', '5449']
9509160	['3606', '4409', '1828']
9509161	['2210', '1420']
9509162	['5820', '4006']
9509163	['4041']
9509164	['790', '199', '7892']
9509165	['329', '4038', '2326', '6610']
9509166	['7834']
9509167	['5515']
9509168	['277', '662', '639']
9509169	['277', '662', '639']
9509170	['4517', '1877', '1600', '70']
9509171	['5051', '1689']
9509172	['8945']
9509173	['151', '1112', '604']
9509174	['4881', '1663', '3269']
9509175	['2955', '2125']
9509176	['2162']
9510001	['4260']
9510002	['3518', '432', '4990']
9510003	['905', '8244']
9510004	['4438', '5096']
9510005	['949']
9510006	['3036', '8930', '7462']
9510007	['1199', '421']
9510008	['4593']
9510009	['6591', '4363']
9510010	['7904', '6787', '303', '7998']
9510011	['2531']
9510012	['6639']
9510013	['4469', '1865']
9510014	['3818', '2771']
9510015	['6012', '3149']
9510016	['1689']
9510017	['2436']
9510018	['8291']
9510019	['3389']
9510020	['2819']
9510021	['1312']
9510022	['2015', '121']
9510023	['1511']
9510024	['5763', '8752']
9510025	['170']
9510026	['2077']
9510027	['4803']
9510028	['4410', '2901', '4892']
9510029	['2275']
9510030	['702', '2561']
9510031	['8141']
9510032	['5272', '163']
9510033	['2351', '1759', '4547']
9510034	['767']
9510035	['4671', '8553']
9510036	['5728', '2032', '3765', '7278']
9510037	['5784', '1387', '6013']
9510038	['8796', '4388', '3485']
9510039	['4388', '3485']
9510040	['4638']
9510041	['1930']
9510043	['8962', '7920']
9510044	['1856']
9510045	['2689', '5274', '4905']
9510046	['1159', '7983', '1938', '5005']
9510047	['3333', '857', '3726']
9510048	['194', '4242']
9510049	['194', '4242']
9510050	['5358', '5858', '2106']
9510051	['4733']
9510052	['4733', '4970']
9510053	['308', '6346']
9510054	['4211', '468', '5471']
9510055	['5480', '4653', '6262']
9510056	['5759']
9510057	['1278', '74']
9510058	['1199', '7532']
9510059	['6762', '3015', '3986']
9510060	['3551']
9510061	['4062', '9032']
9510062	['8264', '1939']
9510063	['7424', '8093']
9510064	['3738', '202', '508']
9510065	['1666']
9510066	['5268', '1278', '74']
9510067	['4510', '5854']
9510068	['8970']
9510069	['970', '4636', '6399']
9510070	['1968']
9510071	['8909', '555', '820']
9510072	['1759', '82']
9510073	['2978']
9510074	['5360', '4409', '4994']
9510075	['911', '2386']
9510076	['9041', '5314', '7119']
9510077	['4337', '4831']
9510078	['968']
9510079	['1426', '4409', '2020', '1375', '639']
9510080	['5913']
9510082	['2140']
9510083	['2551', '378', '991']
9510084	['6255', '2219', '42']
9510085	['323']
9510086	['1561']
9510087	['3073', '6505']
9510088	['7939', '2810']
9510089	['5615', '1186']
9510090	['2823', '602', '28']
9510091	['341']
9510092	['1983']
9510093	['1136', '4357', '3318', '737']
9510094	['2450', '633', '4548']
9510095	['3359']
9510096	['468']
9510097	['4861', '1930']
9510098	['4861', '5356']
9510099	['4388', '3485']
9510100	['1578']
9510101	['200', '301']
9510102	['3222', '612', '824']
9510103	['767']
9510104	['1114', '4551']
9510105	['4316']
9510106	['2639', '3355']
9510107	['587', '1360']
9510108	['6122', '8857']
9510109	['950', '895']
9510110	['1269']
9510111	['3220']
9510112	['8052', '922', '639']
9510113	['2516', '1700', '1747']
9510114	['5126', '4868', '4637']
9510115	['2719', '961']
9510116	['7911']
9510117	['3033', '2858', '3881']
9510118	['8254', '4982']
9510119	['7750', '7125', '8808']
9510120	['8506', '8514']
9510121	['3446']
9510122	['1288', '3693', '567']
9510123	['3693']
9510124	['1288', '3693', '567']
9510125	['1288', '3693', '567']
9510126	['3693']
9510127	['1288', '3693', '567']
9510128	['1288', '3693']
9510129	['122', '1598', '4038']
9510130	['5100']
9510131	['3292']
9510132	['4458', '6349']
9510133	['515', '244', '1841']
9510134	['3580', '1117', '9152', '50']
9510135	['200']
9510136	['578']
9510137	['6547', '3169']
9510138	['4480']
9510139	['1768']
9510140	['2737']
9510141	['4582', '295', '3019']
9510142	['3213']
9510143	['2505']
9510144	['642', '546']
9510145	['3510', '4763']
9510146	['1150']
9510147	['4600']
9510148	['4524']
9510149	['3084']
9510151	['9152', '745', '7245']
9510152	['1660', '745', '7245']
9510153	['2615']
9510154	['3738', '508']
9510155	['3738', '508']
9510156	['33']
9510157	['3879', '5727']
9510158	['4356', '7241', '7282']
9510159	['8553', '8232']
9510160	['3751']
9510161	['2137']
9510162	['8214', '2332']
9510163	['2018']
9510164	['5553']
9510165	['7924']
9510166	['4378', '753']
9510167	['4314', '388', '3940', '3210']
9510168	['7146']
9510169	['200', '2436']
9510171	['3937']
9510172	['3996']
9510173	['1930']
9510174	['4786', '8065']
9510175	['986', '6321']
9510176	['2184', '6189', '5223', '2071']
9510177	['2551', '378', '991']
9510178	['5913', '7854']
9510179	['4070']
9510180	['5065']
9510181	['8279', '1630']
9510182	['842', '2221']
9510183	['2422', '3540']
9510184	['4312', '5150']
9510185	['4950']
9510186	['2878', '1272']
9510187	['1990', '5253', '640']
9510188	['3464']
9510189	['2140']
9510190	['1265']
9510191	['3872']
9510192	['1323']
9510193	['4889', '1859']
9510194	['1990', '5253', '640']
9510195	['6189', '3618', '1272']
9510196	['368', '1808', '61']
9510197	['7299', '308']
9510198	['7449', '6720']
9510199	['1051', '2287', '961']
9510200	['8501', '3402']
9510201	['605', '4953']
9510202	['2928']
9510204	['2210']
9510205	['559', '2894', '5137']
9510206	['4719', '2737']
9510207	['2785']
9510208	['1051', '2287', '961']
9510209	['6743', '200']
9510210	['860', '1049']
9510211	['2659', '8042', '34']
9510212	['1181']
9510213	['2989']
9510214	['977', '3523']
9510215	['1578']
9510216	['2989']
9510217	['557', '2214', '8101', '5917', '2696', '1805']
9510218	['6150']
9510219	['4710', '3317']
9510220	['812', '3431', '2989']
9510221	['7346', '7256']
9510222	['4969', '4670', '4091']
9510223	['7440', '2026', '5472']
9510224	['5610', '3012']
9510225	['2213', '1639', '3353']
9510226	['6537']
9510227	['2785', '2436']
9510228	['3307', '4524']
9510229	['5912']
9510230	['878', '3492', '47']
9510231	['1835', '7025', '33']
9510232	['813', '2428']
9510233	['6891']
9510234	['3211', '3213']
9510235	['6495', '5530']
9510236	['6581']
9510237	['7217']
9510238	['7217']
9510239	['8692', '7699']
9510240	['1918', '3055']
9510241	['4274', '4736', '2154']
9510242	['5003', '3500']
9511001	['824', '1678']
9511002	['1491']
9511003	['3027', '1113', '1288']
9511004	['6188']
9511005	['1702', '2662']
9511006	['4015']
9511007	['4015']
9511008	['2460', '6164']
9511009	['2460', '6164']
9511010	['8872', '1547']
9511011	['2722', '3476', '2033']
9511012	['4084', '4777', '2998', '4325']
9511013	['5229', '5311', '2030', '5151']
9511014	['4015']
9511015	['6939', '2335']
9511016	['7723']
9511017	['1215']
9511018	['1190']
9511019	['2878']
9511020	['161']
9511021	['1332']
9511022	['1491', '62']
9511023	['1491']
9511024	['8453']
9511025	['4238', '2079', '7085', '142']
9511026	['5912']
9511027	['4983']
9511028	['4620', '5807']
9511030	['200']
9511031	['3048', '1095']
9511032	['2457']
9511033	['1764']
9511034	['1547']
9511035	['9078']
9511036	['110']
9511037	['3873']
9511038	['640']
9511039	['1338']
9511040	['2872']
9511041	['7002', '3464']
9511042	['3231']
9511043	['2450']
9511044	['4449']
9511045	['3269', '7038']
9511046	['4217']
9511047	['8122']
9511048	['193', '7673', '2334']
9511049	['5229', '9032', '1789']
9511050	['1789']
9511051	['4763', '1696']
9511052	['2210', '1420']
9511053	['4881', '411', '842', '3161']
9511054	['5430']
9511055	['3989']
9511056	['4717']
9511057	['4263', '1894']
9511058	['5480', '2809']
9511059	['1174', '2140']
9511060	['3895', '1355', '2819', '118']
9511061	['5689', '6509']
9511062	['4809', '1163']
9511063	['1821']
9511064	['8013', '6279']
9511065	['4259']
9511066	['695', '2801']
9511067	['647', '2667']
9511068	['3975', '5260']
9511069	['1835', '7025', '33']
9511070	['2018', '2074']
9511071	['625', '1199', '4967', '448', '421']
9511072	['4620', '5807', '7963']
9511073	['3529']
9511074	['5839', '3555']
9511075	['4044']
9511076	['3783']
9511077	['1459', '2777']
9511078	['2507']
9511079	['2302', '1689', '3814', '1265']
9511080	['1689', '1386', '3449']
9511081	['3737']
9511082	['267']
9511083	['2059']
9511084	['3414', '1006', '3292']
9511085	['8962', '7920']
9511086	['5978']
9511087	['5160', '1149']
9511088	['1639']
9511089	['2374', '226', '2872']
9511090	['6731', '2138']
9511091	['911', '1604']
9511092	['5389', '1758', '4912']
9511093	['5472']
9511094	['2325']
9511095	['8528', '1665']
9511096	['515', '244', '1841']
9511097	['5310']
9511098	['761', '122']
9511100	['1264']
9511101	['4725', '7561', '7207', '3907', '9']
9511102	['2078', '1531', '8363']
9511103	['1398']
9511104	['3402', '2479', '1962', '4304']
9511105	['5536', '7018']
9511106	['1625', '6985', '2124']
9511107	['2421']
9511108	['1426', '4409', '639']
9511109	['4273', '1062']
9511110	['4620', '7963', '581', '3125']
9511111	['1459', '2457']
9511112	['4170', '758']
9511113	['9108', '367']
9511114	['4522']
9511115	['3553', '8808']
9511116	['730']
9511117	['3471', '1683', '457', '4016']
9511118	['4260', '1239']
9511119	['1921']
9511120	['1059', '4289']
9511121	['7405']
9511122	['7155']
9511123	['7723']
9511124	['3220']
9511125	['338']
9511126	['5238', '2914']
9511127	['8244', '2641']
9511128	['2531']
9511129	['911', '8655', '4491']
9511130	['4841']
9511131	['3318']
9511132	['1768', '1335']
9511133	['4140', '3406', '6340']
9511134	['8016', '2295', '1093']
9511135	['4366', '2106', '1887']
9511136	['915', '33']
9511137	['5807']
9511138	['2984', '1252']
9511139	['3643']
9511140	['6268', '367']
9511141	['3007', '7982', '388', '3210']
9511142	['3950', '3012']
9511143	['973']
9511144	['3751']
9511145	['7911']
9511146	['3441']
9511147	['5254', '4178']
9511148	['3126']
9511149	['3281', '3776']
9511150	['7181']
9511151	['261', '5750', '2496']
9511152	['1680', '7864', '7797']
9511153	['1202']
9511154	['2955', '6688', '4670', '200']
9511155	['4730']
9511156	['905', '8244']
9511157	['2436']
9511158	['2140']
9511159	['3387']
9511160	['6618']
9511161	['6414', '425', '3299', '7604']
9511162	['6414', '192', '425', '7604']
9511163	['4278', '2873', '3889']
9511164	['5483', '1639']
9511165	['3205', '2325']
9511166	['820', '1312']
9511167	['1582', '3048', '1094', '1095', '2904']
9511168	['4620', '2885', '1203']
9511169	['623', '261', '5750']
9511170	['3465']
9511171	['3213']
9511172	['3783', '1248', '3399']
9511173	['3580', '9152', '3402']
9511175	['6912']
9511176	['3643']
9511177	['7346', '7256']
9511178	['1597']
9511179	['8225', '5697', '4114', '4644']
9511180	['3531', '4749']
9511181	['9152', '953', '5273']
9511182	['9152', '953', '5273']
9511183	['8655']
9511184	['3569']
9511185	['3459', '4012', '2221', '5494']
9511186	['3429']
9511187	['761']
9511188	['4926']
9511189	['8749', '4926']
9511190	['4379', '4654']
9511191	['1768', '3621', '1483']
9511192	['3200', '1252']
9511193	['6236', '730']
9511194	['6236', '730']
9511195	['4163']
9511196	['7307']
9511197	['341']
9511198	['7531']
9511199	['3971', '581', '3619']
9511200	['5223', '4718']
9511201	['2075', '4163']
9511202	['8956']
9511203	['6817', '6414', '425', '7604']
9511204	['3662', '972', '479', '8128']
9511205	['1700', '3330']
9511206	['6193']
9511207	['170', '6629', '996']
9511208	['8276', '1297']
9511209	['7844', '137']
9511210	['1214']
9511211	['3551']
9511212	['25', '1391']
9511213	['3387', '1398', '2386']
9511214	['4417']
9511215	['267', '854']
9511216	['5388']
9511217	['1721', '457', '3857']
9511218	['7829', '1898']
9511219	['5343', '6011']
9511220	['1035', '2914']
9511221	['2008']
9511222	['2213', '1639', '3353']
9511223	['4881', '1663', '3269']
9511224	['838']
9511225	['2272', '5815']
9511226	['2844', '2478', '7596']
9511227	['3929', '730']
9511228	['4517', '5851']
9511229	['6131', '1780']
9511230	['7864', '7797', '2653', '9092']
9512001	['7106', '4054']
9512002	['314', '4176', '3884']
9512003	['7554']
9512004	['4007']
9512005	['3933', '464', '854']
9512006	['1426', '5526', '639']
9512007	['5825', '5422']
9512008	['2683', '7080']
9512009	['8171']
9512010	['2534']
9512011	['958', '6364']
9512012	['6414', '425']
9512013	['5592', '2816', '643']
9512014	['799']
9512015	['4022']
9512016	['2509']
9512017	['1511', '5257', '3573']
9512018	['1935']
9512019	['3628']
9512020	['5176', '3883', '1568']
9512021	['1549']
9512022	['1971', '1788']
9512023	['7854']
9512024	['1078']
9512025	['3716', '2871']
9512026	['395']
9512027	['395']
9512028	['1466']
9512029	['4718', '1759']
9512030	['2901', '2506', '5153']
9512031	['4861', '1930']
9512032	['3419', '3812', '6605']
9512033	['3206', '75']
9512034	['4915']
9512035	['4070']
9512036	['6884', '4900', '3867']
9512037	['7067', '2562']
9512038	['2884', '1821']
9512039	['5217', '3863']
9512040	['2551', '86']
9512041	['2493']
9512042	['2137']
9512043	['5032']
9512044	['5474']
9512045	['6051']
9512046	['8429']
9512047	['6815', '2214', '3521']
9512048	['4620', '7963', '581', '3125']
9512049	['3300', '4422', '8801']
9512050	['7161']
9512051	['7714']
9512052	['291', '3739']
9512053	['1561']
9512054	['1353', '1288']
9512055	['5975', '9068', '4483']
9512056	['2531']
9512057	['8801']
9512058	['5256']
9512059	['2785']
9512060	['958']
9512061	['2390', '2350']
9512062	['1265']
9512063	['6211', '206']
9512064	['4216', '3222', '8164', '6225']
9512065	['724', '5477', '6871']
9512066	['502']
9512067	['5642', '2332']
9512068	['1312']
9512069	['5683', '1711', '2933']
9512070	['4470']
9512071	['6658']
9512072	['1464', '3906', '1673']
9512073	['2152', '1633']
9512074	['2391', '7410']
9512075	['3749', '3772']
9512076	['5641']
9512077	['2000']
9512078	['1639']
9512079	['3329', '5602']
9512080	['438', '3962']
9512081	['1930']
9512082	['7604']
9512083	['4356', '7241', '7282']
9512084	['210', '864']
9512085	['7224', '7264', '3692']
9512086	['2827', '925', '4569']
9512087	['5846', '928', '992']
9512088	['3640', '1657']
9512089	['3556']
9512090	['5675', '6433', '3981', '6564']
9512091	['4803']
9512092	['3329', '5602']
9512093	['910', '6576']
9512094	['5625']
9512095	['6576']
9512096	['280']
9512097	['1113']
9512098	['1207', '854']
9512099	['6224', '1808']
9512100	['8315']
9512101	['1204']
9512102	['2246']
9512103	['812']
9512104	['2148', '3333', '2336']
9512105	['2805', '452', '6143', '2934']
9512106	['906']
9512107	['2522', '6724']
9512108	['5869']
9512110	['7662', '1657', '6349']
9512111	['9157']
9512112	['5868', '5854']
9512113	['5971']
9512114	['8900', '3362', '2247']
9512115	['1879', '5778']
9512116	['359', '5234', '6690', '734']
9512117	['179', '681', '68']
9512118	['312', '5449', '2362']
9512119	['390', '437', '1698', '3145']
9512120	['3075']
9512121	['5269', '4707']
9512122	['8604', '8220']
9512123	['5754']
9512124	['2551', '86']
9512125	['5158']
9512126	['1794']
9512127	['4861', '5356']
9512128	['4553', '2949']
9512129	['193', '7673', '2334', '4367']
9512130	['3202', '1804']
9512131	['1368', '1002']
9512132	['4028']
9512133	['1155']
9512134	['1804']
9512135	['2114', '6692']
9512136	['973']
9512137	['2390', '2350']
9512138	['5480', '3754']
9512139	['1272']
9512140	['2732', '2280', '2814', '7553']
9512141	['9116', '720', '5648']
9512142	['1211']
9512143	['5864', '5821', '2071', '8311', '2878', '2329']
9512144	['1211']
9512145	['4969']
9512146	['355', '2378']
9512147	['4378', '7057']
9512148	['6840', '1710']
9512149	['7390']
9512150	['2485', '1500']
9512151	['1657']
9512152	['3060', '3814', '5913']
9512153	['6414', '425']
9512154	['411', '1386', '7031', '1925']
9512155	['1454', '1063']
9512156	['1454', '1063']
9512157	['5396', '4266', '2386']
9512158	['5332', '408']
9512159	['112']
9512160	['34', '1965']
9512161	['5238', '2914']
9512162	['5585', '3709']
9512163	['6242', '5662', '1232']
9512164	['5585', '3709']
9512165	['2015']
9512166	['1520', '2324']
9512167	['587']
9512168	['2355', '5962']
9512169	['2324']
9512170	['4293', '1049', '2324']
9512171	['3485']
9512172	['3247', '327']
9512173	['5954', '9089', '6285']
9512174	['6255', '2219', '42']
9512175	['6762', '3015', '3986']
9512176	['5748']
9512177	['1541', '2390']
9512178	['1541', '2390']
9512179	['2685', '5109', '1496', '7396']
9512180	['5360', '4409', '4994']
9512181	['3554']
9512182	['7146', '1732', '3278']
9512183	['1420']
9512184	['1042', '33', '2649']
9512185	['677']
9512186	['468']
9512187	['5078', '1980']
9512188	['4861', '5372']
9512189	['1010']
9512190	['4047', '5433']
9512191	['1658']
9512192	['1828']
9512193	['1448', '6697', '8286', '3148']
9512194	['1022', '7438']
9512195	['5998']
9512196	['6339', '2641']
9512197	['2700', '2500', '2437']
9512198	['5249']
9512199	['5919', '8487']
9512200	['657']
9512201	['886']
9512202	['7228', '7094', '657']
9512203	['5912']
9512204	['4124', '2910']
9512205	['7228', '7094', '657']
9512206	['462', '7787', '5159']
9512207	['1701', '7366']
9512208	['8376', '6570']
9512209	['3022', '4417']
9512210	['1093', '1199']
9512211	['1052']
9512212	['2141', '6333']
9512213	['124', '1657', '2935']
9512214	['1759', '4547', '3500', '82']
9512215	['2821', '8973', '2330']
9512216	['2821', '2330']
9512217	['1709', '7744']
9512218	['2179', '3111']
9512219	['200']
9512220	['2351', '8460']
9512221	['2351', '8460']
9512222	['3449', '8383']
9512223	['1921']
9512224	['1202']
9512225	['1972']
9512226	['4274', '349']
9601001	['4940']
9601002	['3355']
9601003	['2070']
9601004	['1925', '1259']
9601005	['4437']
9601006	['7615', '3342', '3861']
9601007	['5573']
9601008	['5255', '2598']
9601009	['2186']
9601010	['5913', '3553']
9601011	['122', '2326']
9601012	['2391', '125', '6203']
9601013	['5223']
9601014	['5383', '2645']
9601015	['8315']
9601016	['918']
9601017	['2029']
9601018	['4582']
9601019	['7346', '2673']
9601020	['4411']
9601021	['2683', '7960']
9601022	['860']
9601023	['1953', '3524', '187']
9601024	['5825', '5422']
9601025	['2153', '74', '1047']
9601026	['8223']
9601027	['1763', '1474', '5239']
9601028	['3968', '2068']
9601029	['1639', '2785']
9601030	['2673']
9601031	['978']
9601032	['5519', '6037']
9601033	['365']
9601034	['2934']
9601035	['1320', '6316']
9601036	['192', '200', '7014']
9601037	['1471', '448']
9601038	['298', '2436']
9601039	['395', '4918']
9601040	['7780', '1290']
9601041	['2564']
9601042	['2067']
9601043	['362']
9601044	['2878']
9601045	['8574', '5948']
9601046	['3669', '367']
9601047	['568']
9601048	['3803', '1252']
9601049	['741', '7264', '3692']
9601050	['4653', '6262']
9601051	['268', '3359', '2083', '4153']
9601052	['7714', '6340']
9601053	['7932', '7421']
9601054	['1659']
9601055	['8909']
9601056	['357']
9601057	['5105', '1261', '3402', '50']
9601058	['270', '7057']
9601059	['162', '1607']
9601060	['5801', '5214']
9601061	['4318', '2437']
9601062	['6915', '4501']
9601063	['1592']
9601064	['2077']
9601065	['551', '2508', '3441']
9601066	['2669']
9601067	['2952']
9601068	['7100', '1034']
9601069	['8337', '1864', '427']
9601070	['726', '3440']
9601071	['112']
9601072	['1085', '949']
9601073	['2077', '37']
9601074	['39']
9601075	['1386']
9601076	['4896', '2147']
9601077	['1561']
9601078	['5795', '3844', '6615']
9601079	['2631']
9601080	['3757', '4893', '2797', '362']
9601081	['252', '2544']
9601082	['6785']
9601083	['8808']
9601084	['3370', '3052', '464']
9601085	['411', '349']
9601086	['5050', '3661', '7674', '2660']
9601087	['2901', '767']
9601088	['2153', '74', '1047']
9601089	['6414', '425']
9601090	['2415', '2054']
9601091	['8549', '4637', '1373', '5588']
9601092	['1204', '1001']
9601093	['4229', '1652', '2853']
9601094	['6109', '1892', '2490']
9601095	['8311']
9601096	['2473', '6654', '2347']
9601097	['295', '8277', '2817']
9601098	['6211']
9601099	['5038']
9601100	['4802']
9601101	['3048', '1095', '7512']
9601102	['5344']
9601103	['4224']
9601104	['3509', '2357', '508']
9601105	['7155']
9601106	['813', '2428']
9601107	['4841']
9601108	['6688', '2509', '6150']
9601109	['1930']
9601110	['6633']
9601111	['3615', '1239']
9601112	['2827', '925', '4569']
9601113	['5676', '3198', '1908']
9601114	['5539', '6140']
9601115	['3749', '3524', '2878']
9601116	['5807']
9601117	['3522']
9601118	['5396', '4266', '2386']
9601119	['7211', '5780', '285']
9601120	['2519', '752', '5171']
9601121	['3231']
9601122	['6556', '7073']
9601123	['1461', '4753', '3403']
9601124	['6493', '7911']
9601125	['6618']
9601126	['2308', '5053', '1147', '1479']
9601127	['1964']
9601128	['603']
9601129	['5573']
9601130	['810']
9601131	['233', '1394']
9601132	['2141']
9601133	['1581', '9169', '4281']
9601134	['4360']
9601135	['2099', '3463']
9601136	['8730', '6669']
9601137	['2904']
9601138	['7214', '6494']
9601139	['1052', '2752']
9601140	['4084', '4777', '2998']
9601141	['5807']
9601142	['3680']
9601143	['6273', '5705', '6595', '6016', '3630']
9601144	['6722', '4078']
9601145	['193', '7613', '7673']
9601146	['2529', '4587']
9601147	['2529', '4587']
9601148	['2529', '4587']
9601149	['3915', '4796']
9601150	['2302', '1689', '5551', '3814', '2455']
9601151	['6236']
9601152	['4417', '1943']
9601153	['8337', '1864', '427']
9601154	['1860']
9601155	['7048', '8063']
9601156	['1094']
9601157	['6314', '7421']
9601158	['2901', '767']
9601159	['7274']
9601160	['6465']
9601161	['5610', '2188', '15', '5238', '2626']
9601162	['2868', '1597', '4597', '5025']
9601163	['918', '6337']
9601164	['761']
9601165	['6230', '6731', '4608', '2544']
9601166	['1113', '787']
9601167	['3018', '7591']
9601168	['5238', '2914']
9601169	['2519', '5171']
9601170	['2017']
9601171	['1647', '1398', '2952']
9601172	['8726', '922']
9601173	['4547']
9601174	['7167', '5558', '1527']
9601175	['1737', '8542']
9601176	['1200', '1454']
9601177	['1930']
9601178	['198']
9601179	['2053']
9602001	['2138']
9602002	['4292', '4638']
9602003	['7950']
9602004	['1657']
9602005	['5610']
9602006	['6692', '5948']
9602007	['581', '3619']
9602008	['21', '285']
9602009	['3294']
9602010	['5912']
9602011	['2615']
9602012	['2531']
9602013	['1099', '4354']
9602014	['723', '3553']
9602015	['5629', '140']
9602016	['2825', '2780', '5698', '6872']
9602017	['179', '681', '6173']
9602018	['3177']
9602019	['3057', '1657']
9602020	['4054']
9602021	['3307']
9602022	['1639']
9602023	['4076']
9602024	['7058']
9602025	['2242', '4525', '8325']
9602026	['1751', '1671']
9602027	['3101']
9602028	['794', '2994']
9602029	['2823', '964']
9602030	['926', '3161']
9602031	['3307', '4524']
9602032	['7665']
9602033	['1835', '7025', '33']
