1117	0110296
1116	9207023 0106161 9502064 0008063 9806042 9301050 9910110 9301049 9502009 9703021 9708025 9810226 9703188 0203057 9912027 0002228 9802047 0101144 0109005 9905112 0108094 0004117 9803138 9601072 0005168 0304109
1119	9202060 9410006 9410005 9209111 0109095 0202103 9311084 9209067 9402133 9309041 9205054 9304115 0011129 9504121 9212117 0210118 0303141 0207145 9301099 9203024 0210041 9308114
1118	9703015 9704179 9808112
1449	0303028 0107237 0107235 0109208 0008243 0008244 0102068 0112017
1448	0205304 0303264 0209173 9610213 9911145
4859	9508140
2005	9306077 9410054 9404004 9511104 9611170 9701148
791	9402029
4585	9711168
4856	9704173
2008	0108173 0009229 9810105 9710134 9512160
4586	0210223
4581	9703185
4580	9802149 9912102 9912291 0001045
2301	9807122
4583	9301034 9603020 0107109 9810249 9707033 0205289 9609231 9306056 9207106 9306068 9607040 9603180 9208062 9411180 9606005 9707100
4724	9407037
6525	9908128 0010011 0101160 0002144 9902056 9601157 9405165 0202141 0212288 9411106 9712153 0211214 0203035
4582	9705230
2303	9611133 9902118 0003076 9711035 9801108 0301130 0003020 9808026 9704067 0004133 0012143 0002076 0001033 0002161 0208095 0110188
8269	0111194 0107249
5199	0110033
8634	9904167
4726	0004081
6914	9302066
2305	9609061
4720	0206032 9812081 9801141 0106232 0209054
8264	0206235
4723	9801185
4789	9711064 9703019 9506177 9810230 0207139 0104209 9611220 9611221 0211065 0201067 9810212 0101113 9605067 9411121 9802192 9612186 9605213 0112207 0301255 9409172 0212347
4788	9804058 0202151 0105058 0106010 0111281 9911222 9908160 0304192 0105168 0102112 0011044 0111153 0111129 0012251 0211012 0006240 0201159 9905049
4787	9411166 9802164 9403160 9305170 9706002 9612031 9409074 9312151 9705005 9511047 9311103 9707200
4786	9703042 9708056 0009218
4785	0211060
2306	9203060 9208031
4783	0110165 0212077 9709016 0003047 0211235 9710106 0109009 0202031
4782	0008098 9811114 9911103 9804048 0101128 9803079
4781	9705129 9602123 9601112 9512086 9404080 9609236 9701028
4780	9703173
5821	9701005 9912039
5820	9306140
5823	0204166 9906236 9809080 9410159 0010178
5822	9601091 9503222 9606187 9609198 9307030 9404018
5825	9802143 0004130
5824	0206036 9604185 9604187 0106273 9412136 0005039 0009086 0304031
5827	0001022
5826	0103233 0203202 0112071 0209205 0105061
5829	0006245
5828	9207113
6916	0101148 0010210 0011022
1182	9912186 9903019 9803132 9909001
199	9307018
198	9908073 9510048 9510049
195	9412128 9606095 9710099 9805216 9607177 9602074
194	9704188 9805060
197	9308066 9608154 9610105 9812082 0104156 9409095 9709174 0102128 9507113 0201270 9601145 0211118 0207024 9806036 9512129 9804064 0003157 9704095 9411095 9410056 9412071 9205009 9607184 9906094 9210114 9910179 9801113 9706032 9608099 9405002 9603108 9904005 0009234 9609111 9511048 9801081 0012232 9412209 9612200
196	9903214 9612015 9807173 9305142 9611203 9311120 0105008 9704186 0207003 9205099 0011167 9506126 9807051 9912164 9405124 9803061 9201019 9808100 0012249 9509106 9506057 0212186 0201062 9604052 9406198 9601036 9901149 9406105 9508094 9306052 9207060 9608117 9410210 0003237 9308075 0102093 0208093 9603037 9605085 0007120 0303140 9711089 9801072 9706124 9501030 9410046 9208055 9511162 9805177 9412184 0111237 0211183 0009212 0010171
191	9711035 9403017 9712023 9807224 9501096 9803249 9610111 9612052 9606070 9407109 9501132 9311052 9708042 9608125 9601023 9406156 9701165 9608186
190	0012108 0109185 0005207 0107156 0011116 0101235 0005165
193	0011085 0010114 0209205 0303253 0303113 0103057
192	9504006 9811195 9205068 0212098 0108135 9402005 9708049 9303040 9502077 9706127 9506110 9205070 0010241 9912144
9155	0209153
9154	9608055 9509007 9506169
9157	0201123
9156	9405187 9907124 0206088 0212327 0205121 9510119 0104073 0112165 0006179 0106241 0209133 0106179 0208019 0204187 0112115 0202017
9151	9907044 0006153 0109014 9907168 0105193 0303177 0107017
9150	0107210
9153	9507023 9509111
9152	0012161
2763	9709178 9906131 0302154 0302083 0008109 0105143 9803042
2762	0004047
2761	0107159 9905183 9703049 9711031 0203190 9903145 0207013 0012124 9912108 0210075 9812039 9911223 9903099 0010022 9812071 9709063 9809070 0006201 9806081 9607193 0110073 9611017 9907112 9801183
2760	9209015 0106277 9903233 9708012 0001063 9307115
9159	9512114
2766	0303104 0206080 0110035 0304138
2765	0005104
2764	9312096 9903138 9406062 9406063 9405056 9406150
7908	0109156
7909	9502003 9911226 9806148
7900	0209173
7901	9311090 9309112 9309113 9409189
7902	0103027
7903	0212071
7904	0206137
7905	9310037 9601138 9406165
7906	0102143
7907	0304107
6271	9705158
6270	0204040
6273	9204016 9608124 9305078
6272	0102029
6275	0208167 0105205 0302050
6274	0209110 0302004
6277	9907011 0002060 9912061 9503090 0212324 9901084 0005256 0112233 9805148 0111203 9401031 9401032 9809118 9708076 0206218 0001179 0103082 9411068 0003017 9512045
4919	0106161 9804147 9901066 0010153 9809139 0207175
6279	9801061
6278	0007116 9304152 0002173 0212046 9201030 0007169 0010257 9810057 9308086 9211029 0109117 9206096 0011187 9803234 9803122 9207061 0201047 0205228 9302125 9405169 9810011 9307147 9307064 9509096 0107056 9408104 9201024 9304080 9212086
8883	0005014
246	0212127 0304185
4916	9504072 9603022 9507069 9401054 9506154 9412243
854	9312193 9906235
3453	0102153 0001074
3450	9211048
857	9302085 9903167 9603076 0007136 0002096 0110045
850	0209005 0303025 0012153 0208049 0208045 0006165 0102162 0112191
3457	9907122 9912099 9809128 0010132 0007249 9809131 9903035 0004060
3454	9701112 0206061 9510019 9907056
853	9402103 9402102 9407170 9810249 9507124 9502008 0010070 9711174 9509114 9605068
3458	9802056 9712003 0109189 0109071 9911231 9710144 9606195 0210293 9812112 9605045 9605044 0303184 0204114 0207224 9608072 9712114 9710194 9612005 0003043 9902177 0207092 9707245 9809018 0201013 0104029 9703050 9804016 0111223 9909209 9705073 9806153 9605031 9804030 9612109 9707097 9906032 9605086 0107029 0204151 9909156 9804042 9908033 0304100 0207248
3459	0204128 0304258
858	9406065
859	9802136 9805159 9511224 9611142 9407168 9811079 9605027
6	9911017
5229	0104165 0212157 0106226
5228	9408094
5223	9405038 9403135 9403168 9312123 9403064 9311132 9303066 9303018 9312057 9303047 9407047 9408078 9410208
5222	9905134 9803096 0005220 9811251 9810150 9905143 0005219 9903036
5221	0101117
5220	9604190
5227	9501035
5226	9310042 9404155 9404156 9411122 0103249
5225	9312211
5224	0007069 0210262 9203002 0112004 0108219 0102176 0301164 9209112 0004189 0209146 0204213 0011091 9902079 0207171
3063	9203013 9301124
3062	9312147 9511141 9508044 9509158 9803231 9504097 9801076 9706192
3061	9202090
3060	9312091 9312090 9312089 9307118
3067	0212300
3066	0102050 0204020
3065	0210172 9206085 0207090 9807138 9303048 9206056
3064	0010046 0206183 0104173 0303270 0003019
3069	9309132 9309149 9611089 9712175 9410134 0206082 9606120 9902048
3068	9812250 0111066 9511142 9911037 9910229 9802007 0010068 9510224 9808134 9904041 9901089 9603140 0004087 0111013 0203016 9710239 9909015 9902030 9401017 9707120 9304047 9505035 0006044 0110178 0007247 0009207 9311052 9604078 9401021 0005066 9303026 0103004 0210281 9906235 0208073 0204183 9804020 0011197 0304028 0209127 9503018
4817	0203228
4816	9706056 0001210
1304	9310039
1305	9604145
1306	9612016 9808083
1307	9907011 9407066 9901084 0112233 9805148 9401031 9401032 9809118 9708076 0209040 0103082 0212174 9411068 0209175
1300	0210037 0011186 0303195 9912028 9209088 0111292 9904216 9904212
1301	9710089 9510110 9812181 9812182
1302	0203215
1303	9512139 9505097 0103233 9407061 9907124 0010194 0010195 9801102 0304210 0105158 0110263 9801206 9510195 9711161 0301005 9712092 9710166 9901060 0006179 0301024 9307126 9804099 9910030 9509035 9306147 9210068 0205119 9703082 9703081 0007044 9904085 9510186 9502072 0012110 0003261 0105061 9812066 9310067 9410162 9503022 9611112 9904066 9207091 9412200
1308	9207083 9207082 9410243
1309	0302115
4587	9411114 9412087 9403082 9402010
498	9805199 0005044 9901064 9707238 9910177 9711025 9811180 9805152 9706169 0012096 0108204
499	0207028 9806068 0004180 0111124 9906007 9508114 9808010
494	0302192
495	9505042 0003277 0006205
496	9304157
497	0202046
490	9709115 9701105 9503155 0007229 9907139 9609216 0301252 9604012 0101051 9911145 0010031
491	0001052 9703010 0106095 9803207 0301241 9402151 9902143 9611022 9912282 0303134 9209115 0101201 9707240 9704203 0010135 0001194 0001195 0109067 0206027 0206026 0206028 0103143 9608124 0104249 9506094 9907224 0004019 0106257 0301251 9810252
492	9403184 0002064 9508104 9806116 9901054 0108032 9709119 9608089 9808109 0103128 9405090 9306123 9210085 9611151 9711159 9705008 9303061 9607038 9906092 9811078 9708136 0301239 9408095 9212097 9305008 9704035 9703089 0009238 9805187 0011252 9801071 9706120 0108116 0108199 9908037 9902130 9505061 0112068 9209021 9605209
493	0210301 0108037 0106182 0105233
6479	9309029 0012058 9209119 9206057 9207090
6478	0212228 0104069 0205100 0202056 0108101 9901108
6473	9507140 9503105 9603169 9504010 9402093
6472	9507100
6471	0010215
6470	9712244
6477	0010184
6476	9503129 9812195 9408082 9506104 9609167 9501072 9604140 9806131 9601050 9510055
6475	9302084 9401130
6474	9607153 9310152 0101175 9912246 9708019 9407166 9308099
7759	9301030 9212015
7758	9303019
7755	0301106 0304105
7754	0102210 0109090 0011254
7757	9703003 9610154
7756	9402113
7751	9403169 0201169
7750	0111256 0004158 0105268 0105262 0005125
7753	0101129
7752	0201074
3939	0011263 0201263
3938	9311013 9404050 9301084 9405008 9402011 0007176 9505066 9508115 9405104
3935	9610225 9311050
3934	9810212
3937	9806029 9911036 9712132 0110293 9606141 9411132 9411229 9312044 0105257 9305031 9802075 9705052 9709075 0008176 9806037 0004026 9603084 0104022 0104217 9612025 0002093 9811050 9511133 9402029 9504092 9506095 9712066 9405053 0212140 9906125 0102070 9507134
3936	9305121 9703097 9610100 9511177 9510221 0005257 9305175 9305177 0107005 9806209 9910097 9309021 9711168 9911248 9812130 0006121 0211005 0107024 9812059 9710101 0207038 9803105 0111242 9707253 9408071 9912176 9505064 9907192 0202089
3931	0212088 0205189 0107184 0112153 0010019 0104089 0301003 9909167 9910043 0304236 0102141 9909079 0210253 0110019 0008020 0207055 9911146
3930	9403125 9504104 9503014
3933	0205044 9607007 9402066 9711032 9706089 0202027 9407007 9607154 0110105 9312110 9706217 9511104 9503049 9404031 9807203 0301230 0104195 0201048 9801142 9908096 9504123 9805183 9902029 0209187 9801078 9504117 0212033 0010243 9409174 9710123
3932	9808152
8332	9203029
8333	0112087
8330	9305148
8331	0301212
8336	9508031 9805215 9907057
8337	0106144 0003267 0003255 0003014
6718	0212326 9407048
6719	9203007 0109099 0002111 9808081
6716	9705224
6717	9307055
8338	9311026 9611127
9246	9306124
6712	9202031
6713	9501115 9502005
6710	0304154 9810173 0108062 9802072 0011103
6711	9711022 9712203
4818	0301188
4044	9710176 9712139 9507140 9511037 9812105 9711132 9702106 0201038 9709192 9807155 9503105 9905057 9806032 9603169 9607030 9210124 0002221 0010102 9702054 0007152 9407076 9901161 9704032 9504010 9402093 9404115 9903172 9405151 0107079 9305028 0004196 9201027
4045	9405170 9510191 9309122
4046	9910223 9601159 0103043 0205059 0011265 9802112 9805052 9603124 9608042 0010057 0304034 0112208 9901071 9707077
4047	9405129
4040	0012229 0112179 9811253 0204220 0006065 0212305 0203158 9802096 9607175 9803247 0104116 0006129 9811103 0304165 0304166 9903127 9808174 9905110 9812069 0112201 0204232 0111175 9910168 9910080 0111116 9802104 9711191 9805128 0204024 0006130 9912148
4041	9706135
4042	0203183 0103176 0008218 0008217 0109080
4043	0104137
4048	9805046 9609081 9706003 0210169 0107157 9912185 0005174 0112189 0107251 9907008 0012145 0105098 9811159 9901077 0009214 0207174
4049	0002049
3665	9507169 0201028 9808017
3664	9907214 9706013
3667	9304157
3666	0106055 9912022 0011204 0004040
3661	9812107 9812070 9812125 0005050
3660	9410039 9404054 9312170 9406172
3663	9410036 9411145 9411144 9410022 9505085
3662	9701095 9504099 9710218
3669	9510099 9606114 0010253 9803240 9908083 9512171 9510038 9703213 9909026 0212176 9812231 9603045 9510039 9402048 9402047
3668	0211035
5582	9503236
2578	0106023 0212271 0206119
2579	9902111 9708006 0207141 9601148 9601146 9601147 9705151 9909168 9609136 9905009 0210147 9910212 9909218 0104222 9702161
2576	9911059 9905213 9912228 9904072 0101063 0212280 0212282 9904053 9309060 0101121 9705042
2577	0101018 9905141
2574	9606039 0205183 9902160 0103183 9908126 9512107 0001130 9506125 0107178 9507007 9711098 9908075 9607183 0009252 9811064 0002223 9411047 9806155 9901014 9804160 9609098 9705130 0102095 9702068 9806011 9802033 9701137 9302116 9712211 9403104 9906055
2575	9904108 0007091 9908053 0001069 0001040
2572	9812110 9801171 9805023
2573	0205108 0304146 0007006 9909008
2570	0107219 0202020 0304021
2571	0210260 9602037 9602036 0102004 0003266
3593	0211223 0301041 0106132 9806183 9804116 9911106 0002224 9802128 0302133 0212004
3592	0201121 0204120 0206147 0207280 0304197 0205220 0204166 0005243 9809080 0204106 0010178
3591	0208225
3590	9906088
3597	9502045 9704026 9702119 9605089
3596	0101131 0105261 9408011 9307034
5038	9401153 0107188 0110156 0211145 0106248 9910108 9912085 9302119 0004193 0004192
3594	9602057 9609006 9804127 9801064 9509090 9504161 9902190 9511084 9604056 9806233 0101117 9411128 9908024 0005108 0001176 9310146 9406210 9706193 9903105
5036	9206004 9212020 9209117 9210123 9201007 9204031
5037	0002063 9903150 0002238 9903147 9903148 0010125
5034	0107158 9809120 0102049 0207216 9905045
3598	9703207
5032	0101079 9807215 9906089 9807078 0111101 0001129 9606105 9606100 0204123 0211242
5033	9801050
5030	0204104
5031	0001102 9905013
4435	9301062 9412025 9311082 9409167 9309102 9302118 9309063
4434	0009010 0206138
4437	0012244 0105130 0203054 0011126
4436	9312144 9401058 9905079 9304152 9902141 9308086 9209006 9602068 9501018 9206096 9704119 9607234 0104092 9302125 9306035 9307147 0111243 9307064 9509096 0107056 9408104 9201024 9407017 9608107 9503211 9407112 9304080 9212086
4431	9311016 9311017 9510048 9510049 9305168 9305076
4430	9910025 0006236 0010204 0005129 0003215 0206212 0006160
4433	0202130
870	9303036
4439	9212157 9204089 9210075 9312081
4438	9704150 9704159 9503095 9612009 9506079 0001030 9602078 0008156 9709147
977	0210027 0112213
976	0005258 9912270 0108240 0107154 9404087 9403002 9906170 9803223 9312063
975	9606121
974	9510005 9611209 9609004 0209003 9710086 9710085 9909177 9203081 9203080 9706078 9706079 9606142 9504077 0304002 9409017 0005020 0212003 9808187 0010255 9602038 9612171 9612170 9409020 9904196 0108189 9809121 0301074 0005126 0302001 9812079 9406101 9701158 0003245 0005265 9409007 0011042 9306140 9312150 9604141 9503232 0102099 9812051 0002134 9710185 9302091 9806009 0109081 9207042 0111080 9806130 0209063 0001109 0112012 0009187 9712152 9712151 9601072 9203078 0104223
973	9812006
972	9801188 9902172 0104252 9802098 0003039 9811160
971	9608153 9608150 9807081 9509150
970	0207166 0203125 0106183
979	9607075 9411239
978	9905124 9511182
3728	0202162
3468	9601123
8927	9801155
8926	9805092 9710145 9507055 9912248
8925	0210242
8924	0207152
8923	0111143
8922	0006187
8921	0207095 0108026
8920	0211152
8929	9406085
8928	9206064 9411018 9308113
5414	0208194
5415	0209137 0212284 0209223
3384	9612095 9908121 9902206 9812224 9802199 0003033 9908094 9806169 0012016 9704120 9707130
7100	0111026
7101	9612147
7102	0109013 9912188
7103	9506072 9506073
7104	9403070 0304037 0207007 9702156 9511175 0207078 9307023 9307024 9904119 9710161 0111020 0204219 0107099 9811218 0109084 9406061 0010246
7105	0212168 0206084 0201162 0112254
7106	0209002 0103256 0205089 0211063 0111212
7107	0207279 0111110 9601062 9801178 0203040 9211028 0107039 0209264 0204245 0302157 0102098 0107054 0304101 0304027
7108	0210309 0107213 9804129 0003072 0007134 9803083 9704146 9810083 9701131 9806086
7109	9311160
3383	0107122
5412	9210033
3527	9812008 9510035 9605236 9703179 0010054 9510159
5413	9611143
1681	9212126 9202050 9210131
1680	9407063 0205042 9803018 9711134 0302186 9709022 9209045 9501066 9604159 9305105 9801008 9507017 0009063 9604084 9212049 9810134 0005266 9907032 9406179 9209033 9708046 9912055 9310033 9506045 9209081 9406181 0106174 9901044 9511045 9310143 0101083 0002087 9407164 0108098 9310017 0207251 9405066 0212344 9702043
1683	9408111
1682	9404147 9307138 9301116
1685	0207175
1684	9711067 0103067 9211097 0101218 0206164 0111068 9512078 9607139 9701015 0206255 9505162 9703167 9902098 9510225 9702201 9809187 9802168 9506122 9804172 9906070 9309140 9702180 0008142 9505023 9511088 0108064 9803145 0211098 9203066 9505105 9608079 9301083 0211194 9505183 0210238 9903226 9602065 0302109 0001029 0103011 9501096 9210009 9711013 9609239 0203213 9302103 9603161 9507050 9602114 9802016 9609071 0110171 9712048 9505053 9612052 9407025 0012136 9805213 0202208 0105045 0002222 9611007 0010102 9511222 9912152 9910181 9910182 0111155 0206017 9310170 9803015 0108120 9209085 0111051 0005180 0303063 9812127 9705220 9604034 9804131 0304271 0011256 0209138 9912123 0207106 9409188 9601029 0110028 9408074 0205297 9511164 9310069 9403151 9801139 0005247 0105225 9606122 9606086 9707131 0211017 9608039 9803076 9602022 9706110 9611090 9204102 0302011 9508155 0208048 9810149 9508064 9811131 9407190 0012041
1687	9405043 9311060 0108057 0007248 0208136
1686	0011077 9603112 9906214 0012035 9805091 0007097 9802088 0003022 9304108 0012167 0211250 9707068 0202195 9903123 9606059 9702037 9407161 0107057 9604009
1689	0103137
1688	0111263 0207200
3388	0201122 0203200 0301211 0110101 0101167 9905192 0211157 0012090
650	9301033 9504034 0210263 0111269 9705037 9609209 9205015 0103033 9707222 9906108 9510079 9709023 9808070 9706211 9812118 9911081 9301002 9507115 9703076 9604062 9607058 9907184 0111209 9510112 9902032 9904092 9403191 9310151 9307158 9405024 9512006 9908137 9411012 9212045 0108005 9509009 9708075 9402073 9511108 9908023 0201166 0011281 9307002 9608012 9902055 9611145 0007090 9707013 9906039 9807011 0204153 9911205 9212140 9604077 9204030 9812093 9305025 0102202 9707208 9211055 0209030 9203071 9509169 9509168 9909212 9209020
1469	0110002 0212297 9802084 0202027 9505070 0103199 9711153 0202055 9812038 9806217 0204048 0005105 0107223 0106033 0105228 9911095 0010003 9605214
1468	9810030
1465	9301033 9504034 9811224 9905137 9707222 9510079 9706211 9507115 9703076 9604062 9906048 0207026 9305064 9307158 9405024 9512006 9212045 9708075 9511108 0303016 0106244 9608012 9912152 9202059 0209064 9604077 0004095 9504143 9211110
1464	0205031 9911004 0005028 9305103 0205317 0303046 9404176 9902058 0009089 0303124
1467	9202060 9209090 9212117 9301099 9201050 9203024
1466	9306072 9412029
1461	9604015
1460	0205108 0002121 0001206 0211182
1463	9810241 0304134
1462	9403131 0007079 9706173 0010211 9607228
4239	0301137
4238	9505015
4237	0106169
4236	9812191 0106278
4235	9211019 9503042 9805094 9905103 9403012 9712227 9207009 9307189 9309090 9608190 9802201 9202058 9605126 9510061 9703065 9207010
4234	9307077
4233	9206057
4232	9904171 9611058
4231	9512135 0301154 0208166 0206197 0106193 9702091 9910222 9811254 9409019 0112151 9509020 9911243 0202071 9810158 9405091 9703108 0005282 9612083 9803170 0011106 9904027 0003249 9808120 9403038 0203162 9509036 9612021 9210147 0102094 9805188 9803027 9612073 9610007 0005055 9811083 9806133 0101120 9809165 9605210 9705242
4230	9912010 9705002 9706038 9907132
5591	9812199 0303132 0303130 9606162 0105306 0003246 0207041 9709059 0106060 9908206 9510050
5590	9412139
5593	0002066 9611201 0203014 9512180 9507064 9502057 0207135 9903241 9607082 9510074 0109017 9810126 9903085 0011152 0005016 0009227 9909012 0212181 9505187 9704163 9309114 9605118 0304148 9609073 0003054 0112166 0112162 9406128 0002190 9909047 0009198 9903026 9809142 9209032 0303116 0012148 0009239 9711116 0010052 9408073 9708119 9311038 9508056 9401139 9803073 9306048 9810063 0201261 0207255 9610159
5592	9308138
5595	0111186 0304059 0207211 9903101
5594	0211021
5597	9304078
5596	0210182 9206032 9301075
5599	9406077
5598	9603092 9906104 9706080 9710140 0302055 9306055 9411120 0104258 9810139 9506130 9511184 9505178 9603048
7285	9601122
319	9302043 9305048 9402067 9401101 9302042 9402024 0204208
318	9712080 9602083 0204258 9805013 9310185 0003021 0002206 9509159 9412145 0110033 9403147 9909044 0003087 9308027 9809025 9810089 9512118 9809138 9306131 9306132 9504116 0004091 0002051
313	0002175 9406169
312	9612094 9606144 9304138
311	0301020 0005021 0010169 0002250 9802190 9910036 0006023 0204047 0012142 0209201 9905067 9911169 0301206 0203064 0002157 0007147
310	0009163 9807214 0111166 0111045 0104075 0211068 0109114 0110284 9810229 0110250 9611034 0108065 0105316 9607196 9607195 9607194 0110272 0112112 0011221 9611091
317	0105083 0109107 0103188 0201178 0003151 0212107
316	9308036 9312118 9708080 0209155 9811036 9903029 0008053 9511181 9903207 9306141 9605079 9701138 9209057 9709089 9410012 9204061
315	9703199 0007192 9508034 9810235 9909141 9912017 9511020 9604027 9806249 9610083 0102136 9609037 9709003 9708140
314	0106282 0007254
4212	9509163
1335	9911145
442	0109086
1337	9209053
1336	9705123 9806221 0112179 0104087 0106186 9801094 9811188 0202093 9412083 9903041 9812065 0210288 9402127 9612202
1331	0103110
446	9706203 9512119 9505118
445	9302034
444	9502116 9912194 9701090 9505160 9701044 9701040 9509053 9904125 0111045 0102081 9509157 0106277 9501097 9602098 9810094 9912126 0204053 0210287 0110272 9806073 9501052 9902076 0112112
630	0204117 0207037
8699	9410009
6937	0202082
2299	9411081 0208180 0108136 9804169 9701136 0204238
2298	9410064 9711137 9810058 9701100 9605194 9612225 9807015
8129	0209124
2293	9501009 9501010 9803032 9401014 9408072
2292	9706084 9611085 0011280 9802031
2291	9506030 9607039 9602025
2290	9811023 9502011 9304050 9304051 9309135 9209073 9804080 9408004 9303118 9503227 9203069 9909019 0003217 9310058 9406125 9311138 9204094 9312156 9310034 9208061 0106124 9302094 9302095 0207201 0105148 9801089 0112095 0302144 9802061 9409176 9402045 9403022 9701022
2297	9805090 9702171 9207056 9905001 9203014 0303147 9406188 9411064 9606174
2296	9707122 0212304 9607186 9911102 9701172 0108067 0211002 9512114 9711126 9803074 9810144 0010234
2295	0003169 0103182 9512102 9502143 9708053 9701149 9610098 9501074 9703127 0110192 9804157 0102109
2294	0109181 0109188 0111003 9812098 9504029 9702178 9610023 9906144 0110014 0109210
8127	0209212 0210181 0301151
8694	9610227 9612247 9802119 0203244 9811006 9609226 0101006 9512047
8697	9905216
6939	0109102 0007011 0209249 0102212 0205276 9612053 9709170 9803125 9906112 0209131 0008203 9811169
8123	9506017
8122	0110145
8121	9707106
8139	9812248
8692	9206025
7290	0106262 9502012 9605222 9505164 9203058 9611104 9501111 9309110 9406091 9406090 0206242 9604004 9712049 9611088 0102018 9911040 9810206 9212062 9205100 9704087 9702030
9132	0003207
7292	9512008
7925	9209101 0007195 9812082 9409095 9507113 9310184 9601145 9806036 9512129 0003157 9412071 0212200 9607184 0010271 9906094 9910179 9611140 9608099 9405002 9904005 0009234 0207249 9609111 9807014 9511048 0004098 0109055 0301125 0012232 9412209
7922	0012171 9206007 9406034 0007131 9609074 9210113 9701052 9309049 9410223 9411030 9203023 9303072 9305021 0202011
9136	0102179 0105133 0101058
7920	0303017 0205217
9134	9902197
7298	0303259
7299	0111141 0001026 9910178
9139	0209173
9138	9912016 9901164 9712182
7704	9607179 9704033 9708161
7928	9806232
7929	9907125 9902011
38	0211291
6299	9403137
6298	0304163
6297	9303111
6296	0303159 0108180 0201148 9912283 0103010 0112217 0007189 0207120 0212086 0003144 0207205
6295	9302081 0009064 0202042 0001115 0202019 0112061
6294	0207265 0212029
6293	9709067 9206028 9206050
6292	9407179 9302044 9407045
6291	0303242
6290	0303143
400	9910218
4672	9907150
7708	9810192
34	0208202 9712197 0010278 0208111 0005277
3438	9405036 9702022
3439	0111083 0205169 0302094
878	9401063 9501145 9509022 9204010 9603185 9409116 9504125 0106115
879	9806090 0104002 0211094 0111289 0012008 9510047 0002225 9608091 9810046 9311183 0005158 0302220 0107050 0001151
876	9410119 0102024 0110218 9608156 0101103 0210101 0301142 0207261 0104205 0110154 9709092 9810056 9903134 9308084 0008031 9410122 0301076 0204109 9209110 0007188 9705087 9706184 0206210 9401113 0204046 9708162 9804132 9907078 9907072 0102160 9402117 9908063 9303131 0210208 0002213 9905205 0304180 0109217
877	9606034 9704187 9804147 9903221 9512005 9901066 0203150 9910173 0010153 9809139 9512098 0002085 9511215
874	0204014 0104251
875	9203004 9212150 9212152 9211137 0012245 9209114 9306005 0010131 0012001 9306053 9301075 9408113 9304099 9911168 9607012 9212064 0108060 9403107 9212084 9306093
872	9612017 9902207 0207149 0304215 9911128 0011214 0005112 9810100 0112025 0007102 0104261 0210112 9606170
873	0001024 0008221
3436	0008166 9712242 0106164 9905170 9912245 0203224
871	0109075
2741	9501087
2036	9504087
2035	0302037 0303079
2742	0103101 9410143 9904175 0204016 9307108 9510045 9612213 9406062 0112206 0111036
2745	0304155 0102152 0202122
4849	0211132 9703045 9401065 9601091 0008066 9704137 0106070 0108211 9910112 9503222 0108157 9510114 9503061 0001021 0207099 9910046 9907050 9806068 0004180 0004181 9606187 9206075 9609198 9307030 0007045 0201230 9912173 0106069
2747	0008209 0203206 0104155 9306020 9611076 9905226 9903089 0302174 9709113 9603004 9711048 9408036 9707087 0006107 9803039 0212236 9907216 9306125 9307151 0204145 9802147 0211027 0206241 0303049 9703156 9912107 9807136 0102060 9506075 0101066 9505123 9812160 9605032 0202116 9611014 9608015 9612105 9705024 9910066 9512192 9404067 9509160 9502072 0010124 0110277 9204035 0212141 9707203 0112192 0002199 0103153 0203074 0203076 9506144 9412200 9612202
4595	9410009
4844	0210265 9405031 0003041 0106092 0105207 9702010 0207128 9309133 9502144 0001131 9911180 9408171 9604157 9712221 0203038 9205032 9608073 9608075 0010200 9703101 9807187 0003213 9405198 9611210 9603085 9903143 0302218 9708065 9708103 9810227 9705169 9301079 0004077 9310008 0010025 9704147 9307172 0304253 0103133 9312122 9602132 9304066 0011016 0104044 9807014 9603200 9903046 9407049 9210030 0206153 9407163 9509014 9911195 9608106 9801161 9206059 9207012 0009212
4845	9811197 9804178 9803241 9709056
4846	9408084 9508029
4847	0205230 0211192 0111130 0301184
4840	9605131 9602118 9511204
4841	0108238 9908040 9610066 0104054 9706132 0108102 0003187 9503107 9903139 9612178 9912079 9811237 9210007 9211034 9712186 0003110 0208119 9612205
2039	9908070 0105293 0012129 0110070
2038	0011150
5201	9506050 9503079 9206026 9310118
5200	9403056
5203	0112144 0108195 9801170 9406117
5202	9510002 9411023 9509038
5205	0104064 9902162 0005076 0001036 9801027
5204	9609235
5207	9809036 9401012
5206	9703120
5209	9506040
5208	0002069 9806010 0105283 9812100 9905004 9711072 0005065 0105217 0108093 0202032 0009107 0005164
1911	9306155 9308143
3049	0108177 9910259 0007138 0002259 9811236 9705231 9809110 9801197 9910187 0103087
3048	9708032
3041	9603083 9412073
3040	9607074 9304052 9907045 9405043 9311060 9605181 0108057 0007248 9406048 9411040 9710076 9310031 9609193 9608048 0208136 9802184 0303005 9511138
3043	9607218
3042	9307044 9211043 9303121 9304165 9409087 9409086 9303010 9210148 9212066 9301096 0007006
3045	0007095 0201190 9803129
